customer_id,name,region,customer_type
8290,Bruce Taylor,Colorado,Loyal
8291,Kimberly Hunt,Florida,New
8292,Wendy Johnson,California,Regular
8293,Jay Johnson,Florida,Regular
8294,Helen Smith,Alabama,Loyal
8295,Mark Nguyen,Florida,Regular
8296,Lindsay Ingram,New York,Loyal
8297,Eric Rodriguez,Alabama,New
8298,Linda Lopez,Alabama,New
8299,Brenda Moore,New York,Regular
8300,Steven Jordan,Florida,Loyal
8301,Julian Goodman,California,Regular
8302,David Fox,Wisconsin,Regular
8303,Shaun Oneill II,Texas,Loyal
8304,Dr. Stephen Schmitt DDS,California,New
8305,Katherine Diaz,New York,Regular
8306,Leah Reyes,California,Loyal
8307,Patricia Dougherty,New York,New
8308,Robert Wilkins,Florida,New
8309,Kayla Brown,Wisconsin,Regular
8310,Kristina Lane,New York,Regular
8311,David Lopez,California,Regular
8312,Jacob Evans,Texas,New
8313,Bradley Rodriguez,Texas,Loyal
8314,Rebecca Jackson,Texas,New
8315,Victoria Moore,Alabama,New
8316,Kimberly Marshall,Florida,Regular
8317,Susan Case,New York,Regular
8318,Felicia Blackwell,New York,Regular
8319,Matthew Wallace,Wisconsin,Loyal
8320,Robert Andrade,Florida,Regular
8321,Michael Davis,Texas,Loyal
8322,Victoria Leonard MD,Florida,Loyal
8323,Michael Nelson,Wisconsin,Regular
8324,Douglas Pace,California,New
8325,Jessica Miller,California,Loyal
8326,Stephanie Porter,New York,Regular
8327,Courtney Thompson,Texas,Loyal
8328,Regina Garner,Alabama,Loyal
8329,Andrew Hicks,Florida,Regular
8330,Kristin Blevins,California,Regular
8331,David Bell,Florida,Regular
8332,Janet Hartman,Alabama,New
8333,Glenda Jones,New York,Regular
8334,Marilyn Stephens,California,New
8335,Kayla Dillon,Colorado,Regular
8336,Katherine Newman,California,Regular
8337,Joseph Moore,Colorado,Loyal
8338,Gabriel Black,Texas,Regular
8339,Lisa Donovan,Wisconsin,New
8340,Amanda Peck,California,New
8341,Robert Wilkerson,Colorado,New
8342,Tyler Young,Wisconsin,Regular
8343,Mrs. Stephanie Matthews MD,New York,Regular
8344,Mary Hampton,Wisconsin,New
8345,Emily Lara,New York,New
8346,Aaron Griffin,Texas,Regular
8347,Christine Knight,New York,New
8348,Lindsey Thomas,Florida,Regular
8349,Walter Taylor,Florida,New
8350,Donald Mcneil,New York,New
8351,Nicholas Long,Florida,New
8352,Randall Cochran,Florida,Regular
8353,Gerald Brady,New York,New
8354,Ian Davis,Florida,New
8355,Joseph Johnson,California,Regular
8356,Cristina Smith,Wisconsin,Regular
8357,Erin Suarez,Texas,Loyal
8358,Susan Watkins,Florida,Loyal
8359,Alexander Suarez II,California,New
8360,Mary Smith,California,Loyal
8361,Derek Moss,California,Loyal
8362,Jordan Valdez,Wisconsin,Regular
8363,Michael Evans,Colorado,New
8364,Brian Rodriguez,Florida,Loyal
8365,Aaron Stewart Jr.,California,Regular
8366,Christopher Cruz,Alabama,New
8367,Heather Reed,California,Loyal
8368,Elizabeth Powell,Colorado,Regular
8369,Sara Hall,California,Regular
8370,Wendy Weiss,New York,Regular
8371,Robert Mccall,Texas,Loyal
8372,Danielle Ramirez,New York,Regular
8373,Michael Wallace,Florida,New
8374,Robert Solomon,California,Regular
8375,Stephanie Landry MD,Florida,New
8376,Matthew Martinez,California,New
8377,Allison Boone,Colorado,New
8378,Christine Smith,Texas,New
8379,Mario Crane,Florida,Loyal
8380,Karen Ortega,New York,Regular
8381,Sherry Hodge,California,Loyal
8382,Ashley Norris,Texas,New
8383,Carolyn Roy,New York,Loyal
8384,Sabrina Wilkinson,Colorado,Loyal
8385,Crystal Smith,Texas,New
8386,Kelly Vega,Texas,Regular
8387,Casey Greene,Wisconsin,Regular
8388,Emily Santos,Texas,Regular
8389,Michael Ruiz,Colorado,Regular
8390,Jorge Nelson,Wisconsin,Regular
8391,Catherine Mason,Colorado,Regular
8392,Christine Shepard,Colorado,Regular
8393,Danny Wallace,Wisconsin,New
8394,Michael Krause,California,New
8395,John Hoffman,California,Regular
8396,Amy Guerra,Alabama,Loyal
8397,Victoria Spencer,New York,Loyal
8398,Luke Bell,New York,Regular
8399,Mark Taylor,California,Loyal
8400,Edward Smith,New York,Regular
8401,Caitlyn Morrow,California,New
8402,Debra Sanchez,Texas,New
8403,Aaron Townsend,Wisconsin,Regular
8404,Anthony Garner DVM,California,New
8405,Paula Maynard,Alabama,Loyal
8406,Russell Kane,California,New
8407,Elizabeth Mcgee,Wisconsin,Regular
8408,Megan Maxwell,California,Regular
8409,Samantha Austin,New York,Loyal
8410,Matthew Spears,Alabama,New
8411,Mr. Mark Burke PhD,Texas,Regular
8412,Daniel Preston,California,Regular
8413,Mrs. Briana Weaver MD,Florida,New
8414,Erik Atkinson,Alabama,Regular
8415,Mathew Mcguire,Florida,Loyal
8416,Lacey Smith,Florida,Loyal
8417,Jerome Medina,Colorado,Regular
8418,Douglas Clark,Wisconsin,Regular
8419,Carol Stewart,California,Regular
8420,John Rodriguez,Colorado,New
8421,Sophia Chan,Texas,Loyal
8422,Andrew Martinez,Wisconsin,Regular
8423,Tonya Bryan,Florida,Regular
8424,Andrea Jenkins,California,Regular
8425,Katherine Hanson,New York,Regular
8426,Alisha Mcmahon,California,Loyal
8427,Paula Zhang,Texas,New
8428,Natasha Woodward,Alabama,Regular
8429,William Spencer,New York,New
8430,Christina Walker,Florida,Regular
8431,Sara Robinson,Texas,Loyal
8432,Brian Nielsen,California,New
8433,Pamela Anderson,New York,New
8434,Andrew Rodriguez,Florida,Loyal
8435,Casey Wilkinson,New York,Regular
8436,Dr. Johnny Taylor,Texas,Loyal
8437,Nancy Stone,Wisconsin,Regular
8438,Scott Leach,Wisconsin,Loyal
8439,Jeremy Diaz,Wisconsin,New
8440,Johnny Vasquez,California,Regular
8441,Kelly Robles,Wisconsin,Loyal
8442,Emily Brown,California,Loyal
8443,Douglas Stewart,Wisconsin,Regular
8444,Kari Bailey,Texas,Regular
8445,Jody Stevens,Texas,New
8446,Robert Grant,Florida,Regular
8447,Rachel Miranda,California,Regular
8448,Laura Rodriguez,Texas,Loyal
8449,Ashley Osborn,Wisconsin,New
8450,Geoffrey Thomas,New York,New
8451,Joseph King,Colorado,Regular
8452,Alexander Johnson,Colorado,Regular
8453,Tammy Mitchell,New York,Regular
8454,William Johnson,Texas,New
8455,Jeremy Vega,California,Regular
8456,Bobby Delgado,California,New
8457,Susan Summers,Alabama,Loyal
8458,Barbara Drake,Colorado,Loyal
8459,Nicole Jefferson,New York,New
8460,Trevor Carter,Alabama,Regular
8461,Melissa Molina,Texas,Loyal
8462,Isaiah Jones,Wisconsin,New
8463,Adam Morales,Colorado,Regular
8464,Cheryl Williams,California,Regular
8465,Elizabeth Phelps,Texas,Regular
8466,Brittany Ross,New York,Regular
8467,Brittney James,California,Regular
8468,Jennifer Hughes,Florida,Regular
8469,Cristian Smith DDS,Texas,Regular
8470,Robert Hayes,Texas,Regular
8471,Erica Reyes,Wisconsin,New
8472,Stacy Estrada,Florida,Regular
8473,Bryan Jensen,Wisconsin,Regular
8474,Jeffery Williams,New York,New
8475,Natalie Howell,Wisconsin,New
8476,Brian Smith,Florida,Loyal
8477,Shelley Smith,California,Regular
8478,John Moore,California,New
8479,Maria Gomez,Alabama,Regular
8480,Laura Rose,Alabama,Regular
8481,Jason Davis,Texas,Regular
8482,Heidi Costa,Alabama,New
8483,Anthony Dudley,California,New
8484,Michael White,California,Regular
8485,Mitchell Jenkins,Wisconsin,Regular
8486,Timothy Burke,Texas,Loyal
8487,Kimberly Pierce,Alabama,New
8488,Victoria Gregory,California,Regular
8489,Martha Blackwell,California,Regular
8490,Pamela Lyons,California,Regular
8491,Michelle Montgomery,Texas,New
8492,Rachel Kelley,Florida,Loyal
8493,Katherine Rivera,California,Regular
8494,John Davis,New York,Loyal
8495,Paul Galloway,Colorado,Regular
8496,Vincent Mendoza,California,Regular
8497,Nicole Dillon,Wisconsin,Regular
8498,Rachael Boyd DDS,Colorado,Loyal
8499,Rhonda Jackson,Florida,New
8500,Dana Yates,Texas,New
8501,Jason Miller,Florida,Regular
8502,Anthony Davis,Texas,Loyal
8503,Nancy Gates,New York,New
8504,Amy Ware,Florida,Loyal
8505,Belinda Delgado,New York,New
8506,Jessica Torres,Alabama,New
8507,Rebecca Jennings,Florida,Regular
8508,William Stanley,California,Regular
8509,Andrea Hartman,Wisconsin,Regular
8510,Scott Walker,California,Regular
8511,Robert Todd,Alabama,New
8512,Joseph Walton,Alabama,New
8513,Gregory Howell,California,New
8514,Laura Lewis,Florida,Regular
8515,Steve Shelton,Texas,Loyal
8516,Sandra Mendoza,Colorado,Regular
8517,Curtis Miller,New York,New
8518,Robert Smith,Wisconsin,Regular
8519,Brittany Wilcox,Florida,New
8520,Leon Rocha,Colorado,Loyal
8521,Joseph Marks,Alabama,Regular
8522,Jaime Riley,Florida,Loyal
8523,David Townsend,Alabama,Regular
8524,Joel Jones,Wisconsin,Regular
8525,David Kelly,Texas,New
8526,Joshua Hammond,California,Regular
8527,Taylor Schmidt,California,Regular
8528,James Lee,Alabama,New
8529,Samantha Sullivan,Florida,New
8530,Jerry Jackson,New York,Regular
8531,Michael Norris,Colorado,Loyal
8532,Sean Gordon,California,New
8533,Tommy Mcdonald,Wisconsin,Regular
8534,Julie Cooper,California,New
8535,Andrew Ali,Texas,Regular
8536,Dawn Thompson,Texas,New
8537,Rebecca Jacobs,Wisconsin,Loyal
8538,Marissa Irwin,Florida,New
8539,Melanie Hernandez,Texas,New
8540,Emily Summers,Alabama,Regular
8541,Stephen Hall,Texas,Regular
8542,David Peck,New York,Regular
8543,William Walker,Colorado,Regular
8544,Richard Rodriguez MD,Texas,Regular
8545,Roberto Cervantes,Florida,Loyal
8546,Madison Murphy,California,Regular
8547,Angela Kennedy,Texas,Regular
8548,Brian Collins,Colorado,Regular
8549,James Washington,California,New
8550,Richard Warner,California,Regular
8551,Virginia Hebert,California,Loyal
8552,Tasha Montes,Florida,Regular
8553,Patricia Williams,Wisconsin,Regular
8554,Paul Richards,Colorado,Regular
8555,William Miller,Wisconsin,Regular
8556,Calvin Tyler,California,Loyal
8557,Paul Martinez,New York,New
8558,Jeff Garcia,Texas,Regular
8559,Shannon Smith,Wisconsin,New
8560,Eduardo Barber,Colorado,New
8561,Shelby Robinson,Texas,Regular
8562,Megan Goodman,Colorado,Regular
8563,Charles Barnett,New York,Regular
8564,Jon Brown,California,Loyal
8565,Todd Calhoun DDS,Texas,New
8566,Jessica Jackson,Alabama,Loyal
8567,Gabriela Boone,New York,New
8568,Nancy Howard,Alabama,New
8569,Linda Mckinney,Alabama,Regular
8570,Daniel King,Colorado,Loyal
8571,Amanda Frank,California,New
8572,Richard Green,Florida,Regular
8573,Curtis Davis,California,Regular
8574,Jeremiah Morales,Alabama,Regular
8575,Martin Williams,Florida,Loyal
8576,Christopher White,Wisconsin,Loyal
8577,Matthew Robinson,California,Regular
8578,Michael Wilkinson,New York,Regular
8579,Robin Brown,New York,Regular
8580,James Leon,California,New
8581,Kimberly Brown,California,Regular
8582,Rachel Brooks,California,Regular
8583,Michael Lowery,California,New
8584,Mark Hernandez,Florida,Regular
8585,Donald Morales,New York,Loyal
8586,Tracy Mora,California,New
8587,Amanda Wolfe,Wisconsin,Regular
8588,Andrew Trujillo,Texas,Loyal
8589,Ashley Carpenter,Wisconsin,New
8590,Miss Jennifer Santos,Colorado,New
8591,Rebecca Garcia DVM,Florida,New
8592,Jennifer Diaz,New York,New
8593,Richard Brown,New York,Regular
8594,Michael Orozco,Texas,New
8595,Vicki Taylor,California,New
8596,Antonio Anderson,Texas,New
8597,Michael Lucas,Florida,Regular
8598,Tommy Rangel,Florida,Regular
8599,Scott Martin,Florida,Regular
8600,Anthony Browning,California,Loyal
8601,Mark Stephens,Texas,Regular
8602,Patricia Mcdonald,New York,Loyal
8603,Natalie Rodriguez,Florida,Regular
8604,Summer Bender,Florida,Regular
8605,Matthew Vega,Alabama,New
8606,Alexandra Hensley,Florida,Loyal
8607,Jessica Howard,Wisconsin,Regular
8608,Tonya Brennan,Alabama,Regular
8609,Glenn Marks,California,Regular
8610,Devin Barker,New York,Regular
8611,Rebecca Ellis,Wisconsin,Regular
8612,Justin Pope,California,New
8613,Matthew Schwartz,Florida,New
8614,Brittany Scott,Florida,Loyal
8615,Frank Sanchez,Texas,New
8616,Scott Blake,California,Regular
8617,Oscar Cisneros,Texas,Regular
8618,Cynthia Brown,Texas,Regular
8619,Linda Glover,California,New
8620,Alexander Martinez,New York,Regular
8621,Morgan Nicholson,New York,Loyal
8622,Abigail Neal,Texas,New
8623,Jasmine Thomas,California,Regular
8624,Gary Brown,California,New
8625,Kyle Duffy,California,Regular
8626,Kyle Nixon,Texas,Regular
8627,Sean Herrera,Alabama,New
8628,Chase Hoffman,Texas,Regular
8629,Amanda Price,Wisconsin,Regular
8630,Jane Boyer,Colorado,Regular
8631,Andrea Jones,Colorado,Regular
8632,Mr. Michael Dyer,Wisconsin,Regular
8633,Mrs. Stefanie Morales,Wisconsin,Regular
8634,Patrick Patrick,California,Regular
8635,Tyler Oneill,California,Regular
8636,Alyssa Murphy,California,New
8637,Laura Henderson,Wisconsin,Regular
8638,Alexandra Kim,Wisconsin,Regular
8639,Joshua Lewis,Wisconsin,Regular
8640,Jesse Klein,Texas,Loyal
8641,Elizabeth Smith,California,New
8642,Walter Carlson,California,Regular
8643,Suzanne Lewis,California,Regular
8644,Shelly Jefferson PhD,Florida,Regular
8645,Christopher Williams,Colorado,New
8646,Amanda Dunn,Wisconsin,Regular
8647,Todd White,Texas,New
8648,James Thompson,Colorado,Regular
8649,Chad Moore,Wisconsin,New
8650,Sarah Hayes,California,New
8651,Michael Maddox,Texas,Loyal
8652,Sara Hill,Wisconsin,Loyal
8653,Julian Torres,California,Regular
8654,Jennifer Stafford,California,New
8655,Francisco Silva,Wisconsin,Regular
8656,Amanda Sellers,California,Regular
8657,Tonya Kelley,New York,Regular
8658,Aaron Hubbard,Florida,Regular
8659,Barry Anderson,Colorado,Loyal
8660,Shawn Wilson DDS,Colorado,Regular
8661,Taylor Brown,Wisconsin,Loyal
8662,Andrew Atkinson,Texas,New
8663,Michael Williams,Alabama,Regular
8664,Matthew Smith,New York,Regular
8665,Perry Johnson,Texas,Regular
8666,William Myers,Texas,New
8667,Dana Smith,Texas,New
8668,Shannon Shepherd,New York,Regular
8669,Christy Taylor,Alabama,New
8670,Paul Campbell,Florida,Regular
8671,Christopher Meza,Texas,Regular
8672,Kimberly Villa,California,New
8673,Kathleen Hernandez,Texas,Regular
8674,Kimberly Hester,California,Regular
8675,Philip Beard,California,Loyal
8676,Linda Cox,California,Regular
8677,Gary Williamson,California,Regular
8678,Douglas Alexander,New York,Regular
8679,Dawn Adkins,Wisconsin,Regular
8680,Richard Ford,Florida,New
8681,Paul Humphrey,Texas,Regular
8682,William Romero,Florida,Loyal
8683,Douglas Li,Florida,Loyal
8684,Lauren Webster,New York,Regular
8685,Jacob Boyle,Alabama,Loyal
8686,Brett Wright,Florida,New
8687,David Wright,Alabama,Regular
8688,James Hudson,Texas,Regular
8689,John Ray,Wisconsin,Regular
8690,Eric Bowers,Florida,New
8691,Austin Estes,Texas,Regular
8692,Charles Thomas,Texas,Regular
8693,Carla Moore,California,Loyal
8694,Elizabeth Jackson,Alabama,Loyal
8695,Lee Campbell,Alabama,Regular
8696,Briana Harding,Texas,Regular
8697,Amanda Jones,New York,Regular
8698,Jennifer Jefferson,Texas,Regular
8699,Anna Haas,Wisconsin,Loyal
8700,Shawn Nguyen,Texas,Regular
8701,Kyle Zuniga,Colorado,Loyal
8702,Ricardo Butler,New York,Regular
8703,Dana Franco,Texas,New
8704,Jennifer Eaton,Texas,Regular
8705,Bobby Arroyo,Wisconsin,Loyal
8706,Justin Dawson,Florida,Regular
8707,Dennis Barajas,Texas,Regular
8708,Alexander Cox,Florida,Loyal
8709,Carlos Cruz,Wisconsin,Regular
8710,Andrea Roberts,Wisconsin,Loyal
8711,Dale Clark,Florida,Loyal
8712,Theresa Smith,Texas,Regular
8713,Shirley Willis,Texas,Regular
8714,Mrs. Shannon Harrington,Colorado,Regular
8715,Richard Smith,Alabama,New
8716,Mr. Billy Williams,New York,Loyal
8717,Charles Sandoval,California,Regular
8718,Amanda Mendez MD,Texas,Regular
8719,Andrea Whitney,Texas,Regular
8720,John Castro,New York,Loyal
8721,Mark Meza,Florida,Loyal
8722,Sean Williams,Alabama,Loyal
8723,Eric Johnson,Texas,Regular
8724,Kevin Ware,Texas,New
8725,Brandon Mercado,Florida,Regular
8726,Amy Cline,Alabama,New
8727,Maria Wells,New York,Loyal
8728,Cheryl Bauer,California,Loyal
8729,Mallory Myers,Texas,Regular
8730,Sara Tucker,Alabama,Regular
8731,Sara Martin,Texas,New
8732,Andrew Mcfarland,Alabama,Regular
8733,Peter Vincent,New York,Loyal
8734,Sarah Bell,Texas,Loyal
8735,James Jackson,Alabama,New
8736,Jason Gordon,Florida,Regular
8737,Janet Charles,Colorado,Loyal
8738,Michael Mueller,Wisconsin,Regular
8739,Jessica Hernandez,Texas,Regular
8740,Lisa Atkinson,Wisconsin,Regular
8741,Jason Doyle,Florida,Regular
8742,Angela Jackson,Wisconsin,Regular
8743,Samantha Lane,Alabama,New
8744,Tina Chan,California,New
8745,Adam Davis,Florida,Regular
8746,Cindy Williams,Alabama,Loyal
8747,Richard Murphy,Colorado,Regular
8748,Kara Chung,California,Regular
8749,Justin Thompson,Florida,Regular
8750,Anthony Rodgers,Alabama,Regular
8751,Jeremy Rogers,California,Regular
8752,Tonya Carter,Alabama,Regular
8753,Angela Jones,Colorado,Regular
8754,Linda Johnson,Colorado,New
8755,Richard Barrett,Texas,Loyal
8756,Laura Anderson,Florida,New
8757,Christopher Watson,California,Regular
8758,Beth Parker,Florida,Regular
8759,Beth Avila,Florida,Loyal
8760,Tricia Davis,California,New
8761,Molly Donaldson,Wisconsin,Loyal
8762,Michael Thompson,Wisconsin,Regular
8763,Ian Murray,New York,Regular
8764,Nicole Marshall,Florida,Regular
8765,Andres Cohen,Texas,Regular
8766,Elizabeth Hampton,New York,Regular
8767,Rebecca Lewis,Colorado,New
8768,Lance Evans,California,New
8769,William Bartlett,Florida,Loyal
8770,Destiny Wilson,Wisconsin,Loyal
8771,Pamela Henderson,California,Loyal
8772,Veronica Stout,Texas,New
8773,Carl Chan,Florida,Regular
8774,David Velasquez,California,Regular
8775,Dylan Hubbard,Colorado,Regular
8776,Benjamin Burnett,California,Regular
8777,Jennifer Hubbard DVM,Texas,New
8778,Mary Cummings,Alabama,Regular
8779,Justin Miller,California,Regular
8780,Gilbert Griffin,Alabama,New
8781,Matthew Moore,California,Loyal
8782,Cathy Morgan,Wisconsin,New
8783,Rachel Bell,Florida,Regular
8784,Rhonda Clark,Alabama,Loyal
8785,Kimberly Sparks,California,Regular
8786,Frederick Turner,Florida,Regular
8787,Linda Greer,California,New
8788,Danielle Johnson,California,New
8789,Crystal Hudson,Florida,Regular
8790,Tracy Marquez,Wisconsin,Loyal
8791,Billy Lynch,Wisconsin,Regular
8792,Gregory Carter,Wisconsin,Loyal
8793,Miss Janet Watts PhD,Texas,Loyal
8794,Nathan Anderson,Florida,Regular
8795,Elizabeth Horn,Texas,Regular
8796,Erica Kelly,Florida,New
8797,Zachary Bailey,New York,New
8798,Eric Graham,California,New
8799,Megan Norman,Florida,Regular
8800,Stacey Hall,Texas,Regular
8801,Jason Wagner,Florida,Loyal
8802,Mr. Connor Smith,Colorado,New
8803,Brian White,Texas,Regular
8804,Alexandria Wolfe,New York,New
8805,Christopher Harris,Alabama,Regular
8806,Ashley Russell,California,Regular
8807,Jay David,Alabama,Regular
8808,Carol Jackson,California,New
8809,Tina Fischer,Wisconsin,Regular
8810,Scott Lee,New York,Regular
8811,Patty Cummings,Colorado,Regular
8812,Stephanie Mcgee,California,Regular
8813,Rachel Rivas,California,Regular
8814,Rodney Turner,Florida,Loyal
8815,Bobby Johnson,Alabama,Regular
8816,Jeremy Smith,Alabama,New
8817,Jorge Lee,Florida,Regular
8818,Bobby Webb,California,Loyal
8819,Mary Flores,Florida,Loyal
8820,Brian Jackson,New York,New
8821,Patricia Douglas,Texas,Loyal
8822,Justin Hale,Wisconsin,Regular
8823,Kyle Snyder,Texas,New
8824,Karen Solomon,California,Regular
8825,Cassandra Pineda,Alabama,Regular
8826,David Reid,Florida,Regular
8827,Nathaniel Edwards,Alabama,Loyal
8828,Hannah Morris,New York,New
8829,Deborah Payne,Wisconsin,Regular
8830,Bill Watkins,Alabama,Regular
8831,Larry Rose,Alabama,Loyal
8832,Cory Harris,Florida,New
8833,Margaret Perez,Florida,New
8834,Ashley Blevins,Colorado,Regular
8835,Noah Johnson,Alabama,Regular
8836,Charlotte Clarke,Texas,Loyal
8837,Tracey Hardin,Florida,Loyal
8838,Rachel Baker,Texas,New
8839,Christina Martin,Colorado,Regular
8840,Allen Thomas,Colorado,New
8841,Carlos Walker,New York,New
8842,Robert Munoz,California,New
8843,Nicole Flores,New York,Regular
8844,Ruth Hernandez,Florida,Regular
8845,Barbara Marshall,California,Regular
8846,Julian Young,New York,Regular
8847,Stanley Conrad,Colorado,Loyal
8848,Donna Martin,Wisconsin,New
8849,Brandon Ferguson,Texas,Regular
8850,Monica Barber,Florida,Regular
8851,Gabriela Baker,New York,Regular
8852,Julie Tran,California,New
8853,Tracey Bonilla,Florida,Regular
8854,Paul Gardner,Wisconsin,Regular
8855,Amanda Garza,Texas,Regular
8856,Kathleen Rivera,Wisconsin,New
8857,Ashley Gibson,California,Regular
8858,Michael Brown,Florida,New
8859,Karen Tanner MD,Alabama,New
8860,Marisa Jones,Texas,Regular
8861,Monica Kim,Wisconsin,Regular
8862,Gregory Willis,Florida,Loyal
8863,Thomas Serrano,Texas,Regular
8864,Benjamin Fields,California,Loyal
8865,Stephanie Williams,California,New
8866,Edwin Adams,Florida,Regular
8867,Austin Lopez,Texas,New
8868,Julie Horton,Texas,Regular
8869,Steve Ware,New York,Regular
8870,Jill Hernandez,California,Regular
8871,Savannah Carroll,New York,Regular
8872,Tamara Hudson,California,New
8873,Nicole Berg,Florida,Regular
8874,Keith Rogers,Wisconsin,Regular
8875,Laura Garrett,Texas,Loyal
8876,Terry Moore,Florida,New
8877,Veronica Weaver,New York,Loyal
8878,Alan Cervantes,New York,New
8879,Victoria Williams,Florida,Regular
8880,Christine Rogers,Florida,New
8881,Richard Price,Texas,Regular
8882,Charles Fisher,New York,Regular
8883,Ashley Guzman,California,New
8884,Ryan Harrison,Wisconsin,Regular
8885,Maria Washington,Florida,New
8886,Lisa Woodard,California,Loyal
8887,Hannah Harrison,Florida,Loyal
8888,Kristin Holland,New York,Regular
8889,Kevin Santos,Florida,Regular
8890,Clinton Hudson,Colorado,Loyal
8891,Susan White,Alabama,New
8892,Mr. Matthew Lee,Colorado,New
8893,Joseph Bradley,Texas,Regular
8894,Brent Martin,California,New
8895,Gregory Williams,Texas,Regular
8896,Samuel Oliver,Alabama,New
8897,Jennifer Lewis,Wisconsin,New
8898,Amber Wiggins,California,Regular
8899,Monica Mcbride,California,Regular
8900,Sharon Vang,California,Loyal
8901,Stacy Long,Wisconsin,Regular
8902,Stephen Ford,Texas,Loyal
8903,Patricia Hart,Florida,Regular
8904,Christopher Mercer,Colorado,Regular
8905,Tiffany Boyd,Wisconsin,Regular
8906,Jacqueline Moreno,New York,New
8907,Nicole Oneal,New York,Regular
8908,Cynthia Potts,Florida,Regular
8909,Stephanie Blair,New York,New
8910,Tim Chavez,Florida,Loyal
8911,Kevin Jenkins,Colorado,Regular
8912,Jonathan Simmons,Wisconsin,Regular
8913,Tyler Wilson,Texas,New
8914,Scott Wilson,California,Loyal
8915,Taylor Young,California,Regular
8916,Robert Dickson,Texas,New
8917,Christy Williams,New York,Regular
8918,Eric Henderson,Wisconsin,Loyal
8919,Jacob Jimenez,Florida,New
8920,Jacob Delacruz,Alabama,Regular
8921,Aaron Lewis,California,New
8922,Bryan Gibson,Florida,Regular
8923,Thomas Miles,Florida,Regular
8924,Laura Barry,Texas,New
8925,Deanna Clark,Florida,New
8926,Christina Rodriguez,California,Regular
8927,Jennifer Best,California,Regular
8928,Gregory Walter,New York,Regular
8929,Linda Schmitt,Texas,Loyal
8930,Amber Oliver,Colorado,New
8931,Angela Stephens,Colorado,New
8932,John Watson DDS,Florida,New
8933,Mrs. Tiffany Collins,Texas,Regular
8934,Jeremy Berry,Colorado,Regular
8935,David Lane,New York,Regular
8936,Patrick Torres,Texas,Regular
8937,Richard Butler,Colorado,Loyal
8938,Monica Huerta,Wisconsin,Regular
8939,David Ortega,Texas,Regular
8940,Christine Ortiz,Colorado,New
8941,Lucas Fox,New York,Loyal
8942,Justin Harrison,Florida,New
8943,Patricia White,Texas,New
8944,Richard Skinner,Colorado,Regular
8945,Clarence Gardner,New York,Regular
8946,James Aguirre,Colorado,Loyal
8947,Cindy Rodriguez,Texas,New
8948,Joseph Herman,Florida,New
8949,Steven Miller,Florida,Regular
8950,Roger Pratt,California,Regular
8951,Kelsey Roberts,New York,New
8952,Kristin Collins,New York,Loyal
8953,Marie Turner,Alabama,New
8954,Jeffrey Barnett,New York,New
8955,Brent Brown,New York,Loyal
8956,Dr. William Hull,Texas,Regular
8957,Charles Kramer,California,Regular
8958,Kelly Roberts,Colorado,New
8959,Daniel Bruce,California,New
8960,Gene Baker,California,Regular
8961,Travis Matthews,California,Regular
8962,David Fields,Colorado,New
8963,Christopher Lopez,California,New
8964,Charlene Washington,Wisconsin,Regular
8965,Donna Davis,New York,New
8966,Jack Murphy,Colorado,Regular
8967,Sara Shaw,Texas,Regular
8968,Donna Vargas,Texas,Regular
8969,Sheri Bowers,Texas,Loyal
8970,Carlos Bryant MD,California,New
8971,Rose Young,Florida,Loyal
8972,Lauren Barker,California,New
8973,Jason Briggs,Texas,Regular
8974,Kathleen Flores,California,New
8975,Bruce Nelson,New York,Loyal
8976,Kylie Wyatt,Colorado,New
8977,Ashley Spencer,Florida,Regular
8978,Michelle Clark,Florida,New
8979,Ian Brady,Colorado,Loyal
8980,Jared Mack,Florida,Regular
8981,Benjamin Cameron,Wisconsin,Loyal
8982,Mr. David Willis Jr.,Florida,Loyal
8983,James Ware,Texas,Regular
8984,Lauren Oconnor,Texas,Regular
8985,Courtney Jackson,Texas,Regular
8986,Benjamin Johnson,California,Regular
8987,Courtney Boone,Florida,Regular
8988,Courtney Baker,Colorado,Regular
8989,Shirley Werner,California,Loyal
8990,Ryan Lawson,California,New
8991,Jennifer Wyatt,California,Loyal
8992,Elizabeth Krueger,California,Regular
8993,Marcus Rodriguez,California,Regular
8994,Jackie Leach,Florida,Regular
8995,Jordan Ellis,Texas,Regular
8996,Madeline Callahan,Florida,New
8997,Charles Perry,Florida,Loyal
8998,Jason Jensen,New York,Loyal
8999,Ray Smith,Colorado,Regular
9000,Mary Fields,Wisconsin,Loyal
9001,Aaron Jackson,Florida,New
9002,Brenda Stewart,Colorado,New
9003,Brian Kerr,Texas,New
9004,Scott Tanner,Alabama,Regular
9005,Gregory Woodard,Wisconsin,Regular
9006,Victoria Avery,Florida,Regular
9007,Peggy Johnson,Colorado,Regular
9008,Rhonda Rios,Texas,Loyal
9009,Christina Lee,Texas,Loyal
9010,Zachary Griffin,California,Regular
9011,Anthony Hoffman,Wisconsin,Loyal
9012,Logan Welch,Alabama,Regular
9013,Emily Graham,Wisconsin,New
9014,Steve Hall,Texas,Regular
9015,Danielle Sanchez,California,New
9016,Janice Klein,Wisconsin,New
9017,Robert Wilson,Wisconsin,Regular
9018,Steven Lopez,California,Loyal
9019,Matthew Miller,Florida,Regular
9020,Charles Garcia MD,California,Regular
9021,Ashley Mccarty,New York,Loyal
